2.256410 1.666667 -37317472403.494652
2.256410 1.769231 -36104199519.968880
2.256410 1.871795 -34857272437.428062
2.256410 1.974359 -33574107542.015686
2.256410 2.076923 -32252304402.616970
2.256410 2.179487 -30889931838.700886
2.256410 2.282051 -29485853495.958092
2.256410 2.384615 -28040042602.581821
2.256410 2.487179 -26553847982.033695
2.256410 2.589744 -25030203458.032677
2.256410 2.692308 -23473804509.731133
2.256410 2.794872 -21891290055.933372
2.256410 2.897436 -20291449523.252739
2.256410 3.000000 -18685423557.339119
3.512821 -1.000000 -55547431164.111717
3.512821 -0.897436 -54577740270.153969
3.512821 -0.794872 -53627126298.822388
3.512821 -0.692308 -52690250415.429779
3.512821 -0.589744 -51762740012.316727
3.512821 -0.487179 -50841112723.896492
3.512821 -0.384615 -49922672402.967232
3.512821 -0.282051 -49005386406.248512
3.512821 -0.179487 -48087751936.795288
3.512821 -0.076923 -47168657282.553650
3.512821 0.025641 -46247242788.936722
3.512821 0.128205 -45322767045.758690
3.512821 0.230769 -44394485801.648933
3.512821 0.333333 -43461553174.387054
3.512821 0.435897 -42522954774.327744
3.512821 0.538462 -41577478685.616035
3.512821 0.641026 -40623722569.086418
3.512821 0.743590 -39660125299.192871
3.512821 0.846154 -38685003251.868942
3.512821 0.948718 -37696568933.260040
3.512821 1.051282 -36692915980.032219
3.512821 1.153846 -35671969319.089554
3.512821 1.256410 -34631418156.544334
3.512821 1.358974 -33568665333.308117
3.512821 1.461538 -32480832159.141937
3.512821 1.564103 -31364849003.495686
3.512821 1.666667 -30217640187.064018
3.512821 1.769231 -29036384598.566051
3.512821 1.871795 -27818812142.405190
3.512821 1.974359 -26563490597.415314
3.512821 2.076923 -25270070931.115490
3.512821 2.179487 -23939485210.340912
3.512821 2.282051 -22574117091.214840
3.512821 2.384615 -21177977976.086857
3.512821 2.487179 -19756914794.858974
3.512821 2.589744 -18318845029.661942
3.512821 2.692308 -16873963392.563162
3.512821 2.794872 -15434807928.016451
3.512821 2.897436 -14016045084.840500
3.512821 3.000000 -12633869897.439011
4.769231 -1.000000 -51028947065.182869
4.769231 -0.897436 -50095526434.696098
4.769231 -0.794872 -49170603704.531815
4.769231 -0.692308 -48251734733.404449
4.769231 -0.589744 -47337230863.162071
4.769231 -0.487179 -46425950842.579506
4.769231 -0.384615 -45517113984.971588
4.769231 -0.282051 -44610132363.630661
4.769231 -0.179487 -43704462268.142723
4.769231 -0.076923 -42799479797.495132
4.769231 0.025641 -41894389464.141556
4.769231 0.128205 -40988174941.930862
4.769231 0.230769 -40079595831.326416
4.769231 0.333333 -39167224209.761559
4.769231 0.435897 -38249503087.408363
4.769231 0.538462 -37324800620.640656
4.769231 0.641026 -36391433635.382477
4.769231 0.743590 -35447643773.236343
4.769231 0.846154 -34491527557.395226
4.769231 0.948718 -33520942209.816757
4.769231 1.051282 -32533424487.966499
4.769231 1.153846 -31526163561.342327
4.769231 1.256410 -30496058424.425121
4.769231 1.358974 -29439868445.269722
4.769231 1.461538 -28354440128.240059
4.769231 1.564103 -27236973947.166515
4.769231 1.666667 -26085290186.365574
4.769231 1.769231 -24898064031.257233
4.769231 1.871795 -23675021755.621994
4.769231 1.974359 -22417111027.950821
4.769231 2.076923 -21126670096.480991
4.769231 2.179487 -19807619621.415001
4.769231 2.282051 -18465686629.701321
4.769231 2.384615 -17108639918.712673
4.769231 2.487179 -15746470192.514891
4.769231 2.589744 -14391401843.278437
4.769231 2.692308 -13057610812.433298
4.769231 2.794872 -11760574255.206387
4.769231 2.897436 -10516084023.170862
4.769231 3.000000 -9339064876.794636
6.025641 -1.000000 -47962174746.489021
6.025641 -0.897436 -47037582704.315384
6.025641 -0.794872 -46120358470.481651
6.025641 -0.692308 -45209499637.637192
6.025641 -0.589744 -44304299274.003654
6.025641 -0.487179 -43404169620.941406
6.025641 -0.384615 -42508493154.587257
6.025641 -0.282051 -41616506475.752441
6.025641 -0.179487 -40727227482.010475
6.025641 -0.076923 -39839434346.656059
6.025641 0.025641 -38951695672.855415
6.025641 0.128205 -38062437801.050629
6.025641 0.230769 -37170022976.507568
6.025641 0.333333 -36272806640.566353
6.025641 0.435897 -35369147207.701912
6.025641 0.538462 -34457357238.269783
6.025641 0.641026 -33535606536.303543
6.025641 0.743590 -32601808001.265858
6.025641 0.846154 -31653528379.237202
6.025641 0.948718 -30687963628.254471
6.025641 1.051282 -29702002737.348206
6.025641 1.153846 -28692380019.711311
6.025641 1.256410 -27655892881.847816
6.025641 1.358974 -26589648559.926628
6.025641 1.461538 -25491304344.124603
6.025641 1.564103 -24359279969.378708
6.025641 1.666667 -23192940364.076405
6.025641 1.769231 -21992762079.590405
6.025641 1.871795 -20760502225.148220
6.025641 1.974359 -19499385998.016720
6.025641 2.076923 -18214320073.558113
6.025641 2.179487 -16912119954.142214
6.025641 2.282051 -15601703374.557190
6.025641 2.384615 -14294156237.919876
6.025641 2.487179 -13002552035.526028
6.025641 2.589744 -11741435043.506502
6.025641 2.692308 -10525966338.478083
6.025641 2.794872 -9370838788.821896
6.025641 2.897436 -8289136299.182037
6.025641 3.000000 -7291319698.783916
7.282051 -1.000000 -45655469016.103844
7.282051 -0.897436 -44739083389.113739
7.282051 -0.794872 -43831587373.568901
7.282051 -0.692308 -42932228787.312523
7.282051 -0.589744 -42040244339.856316
7.282051 -0.487179 -41154729851.612617
7.282051 -0.384615 -40274559286.566521
7.282051 -0.282051 -39398362976.922676
7.282051 -0.179487 -38524564752.682045
7.282051 -0.076923 -37651462121.664261
7.282051 0.025641 -36777319696.399178
7.282051 0.128205 -35900440083.691841
7.282051 0.230769 -35019182169.725731
7.282051 0.333333 -34131913626.441517
7.282051 0.435897 -33236907576.395065
7.282051 0.538462 -32332214823.798702
7.282051 0.641026 -31415555032.175312
7.282051 0.743590 -30484268054.457829
7.282051 0.846154 -29535350915.489178
7.282051 0.948718 -28565582477.125862
7.282051 1.051282 -27571715267.375420
7.282051 1.153846 -26550700592.268768
7.282051 1.256410 -25499913433.448704
7.282051 1.358974 -24417356341.465702
7.282051 1.461538 -23301839217.809734
7.282051 1.564103 -22153145103.254894
7.282051 1.666667 -20972195774.114365
7.282051 1.769231 -19761227877.328259
7.282051 1.871795 -18523986215.680748
7.282051 1.974359 -17265934147.356827
7.282051 2.076923 -15994461129.414211
7.282051 2.179487 -14719028109.182575
7.282051 2.282051 -13451149021.836699
7.282051 2.384615 -12204097595.961212
7.282051 2.487179 -10992280323.037569
7.282051 2.589744 -9830314964.159573
7.282051 2.692308 -8731947773.513189
7.282051 2.794872 -7708985478.046255
7.282051 2.897436 -6770405413.041968
7.282051 3.000000 -5921765415.779965
8.538462 -1.000000 -43826631443.940094
8.538462 -0.897436 -42921142127.704239
8.538462 -0.794872 -42026052508.859558
8.538462 -0.692308 -41140331417.679985
8.538462 -0.589744 -40262756645.782219
8.538462 -0.487179 -39391863517.574333
8.538462 -0.384615 -38525963239.305977
8.538462 -0.282051 -37663219318.987915
8.538462 -0.179487 -36801753079.516312
8.538462 -0.076923 -35939739170.691437
8.538462 0.025641 -35075454015.259277
8.538462 0.128205 -34207254916.939613
8.538462 0.230769 -33333490951.714439
8.538462 0.333333 -32452371045.972675
8.538462 0.435897 -31561831265.769970
8.538462 0.538462 -30659446245.739670
8.538462 0.641026 -29742417879.142036
8.538462 0.743590 -28807652451.807529
8.538462 0.846154 -27851913640.519249
8.538462 0.948718 -26872021929.994858
8.538462 1.051282 -25865066799.517918
8.538462 1.153846 -24828606911.604389
8.538462 1.256410 -23760849916.120991
8.538462 1.358974 -22660818039.080822
8.538462 1.461538 -21528510930.558163
8.538462 1.564103 -20365073627.865406
8.538462 1.666667 -19172972636.927834
8.538462 1.769231 -17956182672.002689
8.538462 1.871795 -16720383976.096531
8.538462 1.974359 -15473150257.539141
8.538462 2.076923 -14224065691.695942
8.538462 2.179487 -12984668227.451181
8.538462 2.282051 -11768114595.959406
8.538462 2.384615 -10588522112.133015
8.538462 2.487179 -9460041599.419626
8.538462 2.589744 -8395801009.121669
8.538462 2.692308 -7406890941.673024
8.538462 2.794872 -6501544170.882900
8.538462 2.897436 -5684618528.943298
8.538462 3.000000 -4957442468.897058
9.794872 -1.000000 -42327666236.267448
9.794872 -0.897436 -41434576386.448494
9.794872 -0.794872 -40552746032.534981
9.794872 -0.692308 -39680656431.231636
9.794872 -0.589744 -38816548223.188347
9.794872 -0.487179 -37958467315.756142
9.794872 -0.384615 -37104366267.088524
9.794872 -0.282051 -36252222589.859955
9.794872 -0.179487 -35400129828.832275
9.794872 -0.076923 -34546325902.085869
9.794872 0.025641 -33689144005.543823
9.794872 0.128205 -32826897816.171013
9.794872 0.230769 -31957735847.298626
9.794872 0.333333 -31079511508.452503
9.794872 0.435897 -30189711669.043388
9.794872 0.538462 -29285469102.247791
9.794872 0.641026 -28363659997.888157
9.794872 0.743590 -27421065947.772476
9.794872 0.846154 -26454568191.101013
9.794872 0.948718 -25461343873.284302
9.794872 1.051282 -24439047193.164326
9.794872 1.153846 -23385974865.353844
9.794872 1.256410 -22301225798.901840
9.794872 1.358974 -21184864238.280647
9.794872 1.461538 -20038088009.082321
9.794872 1.564103 -18863399297.322685
9.794872 1.666667 -17664779368.982315
9.794872 1.769231 -16447870619.069605
9.794872 1.871795 -15220151136.926304
9.794872 1.974359 -13991044194.610636
9.794872 2.076923 -12771861926.308294
9.794872 2.179487 -11575479386.580921
9.794872 2.282051 -10415693973.085852
9.794872 2.384615 -9306323100.794252
9.794872 2.487179 -8260176665.702484
9.794872 2.589744 -7288071462.529394
9.794872 2.692308 -6398035417.574306
9.794872 2.794872 -5594807011.464138
9.794872 2.897436 -4879686141.569807
9.794872 3.000000 -4250735985.836786
11.051282 -1.000000 -41069018758.761703
11.051282 -0.897436 -40188551621.586845
11.051282 -0.794872 -39319496775.838806
11.051282 -0.692308 -38459832025.979370
11.051282 -0.589744 -37607365314.317719
11.051282 -0.487179 -36759852259.173019
11.051282 -0.384615 -35915123328.168900
11.051282 -0.282051 -35071172893.234848
11.051282 -0.179487 -34226175716.601311
11.051282 -0.076923 -33378421111.248493
11.051282 0.025641 -32526183096.316208
11.051282 0.128205 -31667566837.780327
11.051282 0.230769 -30800379999.993896
11.051282 0.333333 -29922069785.866779
11.051282 0.435897 -29029745966.812656
11.051282 0.538462 -28120285287.599125
11.051282 0.641026 -27190492678.567688
11.051282 0.743590 -26237286598.277355
11.051282 0.846154 -25257881369.283741
11.051282 0.948718 -24249954479.491318
11.051282 1.051282 -23211802771.972012
11.051282 1.153846 -22142498917.369362
11.051282 1.256410 -21042055002.975018
11.051282 1.358974 -19911589886.399239
11.051282 1.461538 -18753493238.042332
11.051282 1.564103 -17571586894.620682
11.051282 1.666667 -16371291396.422419
11.051282 1.769231 -15159791486.224457
11.051282 1.871795 -13946152067.465525
11.051282 1.974359 -12741288758.113682
11.051282 2.076923 -11557686295.139181
11.051282 2.179487 -10408809293.671173
11.051282 2.282051 -9308245111.117270
11.051282 2.384615 -8268705818.894628
11.051282 2.487179 -7301053197.589024
11.051282 2.589744 -6413495595.386500
11.051282 2.692308 -5611064108.311897
11.051282 2.794872 -4895427202.493569
11.051282 2.897436 -4265048889.976516
11.051282 3.000000 -3715637279.347375
12.307692 -1.000000 -39991992114.498032
12.307692 -0.897436 -39123526866.833366
12.307692 -0.794872 -38266049116.707436
12.307692 -0.692308 -37417137418.095711
12.307692 -0.589744 -36574344219.929581
12.307692 -0.487179 -35735332220.930397
12.307692 -0.384615 -34897967304.369263
12.307692 -0.282051 -34060332642.284958
12.307692 -0.179487 -33220655926.596653
12.307692 -0.076923 -32377171213.621040
12.307692 0.025641 -31527958697.321838
12.307692 0.128205 -30670812590.576588
12.307692 0.230769 -29803177424.522453
12.307692 0.333333 -28922170992.490120
12.307692 0.435897 -28024686780.259445
12.307692 0.538462 -27107549605.866116
12.307692 0.641026 -26167691769.128330
12.307692 0.743590 -25202324268.393021
12.307692 0.846154 -24209093718.828506
12.307692 0.948718 -23186231338.164944
12.307692 1.051282 -22132706414.244785
12.307692 1.153846 -21048389852.867554
12.307692 1.256410 -19934220969.161976
12.307692 1.358974 -18792366141.625237
12.307692 1.461538 -17626367857.707214
12.307692 1.564103 -16441295584.890911
12.307692 1.666667 -15243902605.503914
12.307692 1.769231 -14042753907.141199
12.307692 1.871795 -12848238286.891891
12.307692 1.974359 -11672354690.989891
12.307692 2.076923 -10528200522.609621
12.307692 2.179487 -9429179235.818184
12.307692 2.282051 -8388037771.384269
12.307692 2.384615 -7415893202.057977
12.307692 2.487179 -6521401686.612836
12.307692 2.589744 -5710184079.429844
12.307692 2.692308 -4984574640.529790
12.307692 2.794872 -4343707713.015000
12.307692 2.897436 -3783901449.069470
12.307692 3.000000 -3299251214.010655
13.564103 -1.000000 -39056039380.080437
13.564103 -0.897436 -38198485132.537987
13.564103 -0.794872 -37351102299.548134
13.564103 -0.692308 -36511223908.171478
13.564103 -0.589744 -35676315763.117744
13.564103 -0.487179 -34844079931.241989
13.564103 -0.384615 -34012475796.162376
13.564103 -0.282051 -33179649055.333595
13.564103 -0.179487 -32343790350.178234
13.564103 -0.076923 -31502968224.262550
13.564103 0.025641 -30654988347.782246
13.564103 0.128205 -29797320751.852562
13.564103 0.230769 -28927114024.788387
13.564103 0.333333 -28041289358.370857
13.564103 0.435897 -27136687869.095661
13.564103 0.538462 -26210238256.032257
13.564103 0.641026 -25259119444.300652
13.564103 0.743590 -24280909390.971939
13.564103 0.846154 -23273727427.721268
13.564103 0.948718 -22236383740.432007
13.564103 1.051282 -21168542004.666321
13.564103 1.153846 -20070886632.364834
13.564103 1.256410 -18945279064.136868
13.564103 1.358974 -17794897468.301224
13.564103 1.461538 -16624372252.819107
13.564103 1.564103 -15439931599.196121
13.564103 1.666667 -14249539118.970440
13.564103 1.769231 -13062951268.360693
13.564103 1.871795 -11891584846.549652
13.564103 1.974359 -10748103685.773825
13.564103 2.076923 -9645712271.502825
13.564103 2.179487 -8597242177.728096
13.564103 2.282051 -7614181736.294912
13.564103 2.384615 -6705807159.150668
13.564103 2.487179 -5878540144.798689
13.564103 2.589744 -5135609487.320091
13.564103 2.692308 -4477044120.898292
13.564103 2.794872 -3899971885.369054
13.564103 2.897436 -3399149591.855155
13.564103 3.000000 -2967625402.291538
14.820513 -1.000000 -38232047182.371078
14.820513 -0.897436 -37384108648.386559
14.820513 -0.794872 -36545312044.422615
14.820513 -0.692308 -35712893414.971725
14.820513 -0.589744 -34884351353.929634
14.820513 -0.487179 -34057483874.185856
14.820513 -0.384615 -33230327636.572403
14.820513 -0.282051 -32401018563.784985
14.820513 -0.179487 -31567618359.376343
14.820513 -0.076923 -30727960827.215755
14.820513 0.025641 -29879562919.055149
14.820513 0.128205 -29019622722.188812
14.820513 0.230769 -28145099619.658417
14.820513 0.333333 -27252850963.855259
14.820513 0.435897 -26339791861.104504
14.820513 0.538462 -25403051380.522652
14.820513 0.641026 -24440115014.240715
14.820513 0.743590 -23448960430.913677
14.820513 0.846154 -22428201402.049488
14.820513 0.948718 -21377248000.130589
14.820513 1.051282 -20296474973.115376
14.820513 1.153846 -19187379306.953033
14.820513 1.256410 -18052715234.893871
14.820513 1.358974 -16896616284.024590
14.820513 1.461538 -15724725976.098482
14.820513 1.564103 -14544337687.818851
14.820513 1.666667 -13364491521.580862
14.820513 1.769231 -12195925711.113089
14.820513 1.871795 -11050776099.279465
14.820513 1.974359 -9941977926.867630
14.820513 2.076923 -8882422268.621498
14.820513 2.179487 -7884000700.817777
14.820513 2.282051 -6956699072.044502
14.820513 2.384615 -6107878455.390905
14.820513 2.487179 -5341835411.983022
14.820513 2.589744 -4659683818.387767
14.820513 2.692308 -4059549595.409857
14.820513 2.794872 -3537020073.351848
14.820513 2.897436 -3085756794.634792
14.820513 3.000000 -2698177919.611894
16.076923 -1.000000 -37498480256.202774
16.076923 -0.897436 -36658830422.340599
16.076923 -0.794872 -35827218142.618660
16.076923 -0.692308 -35000895733.993027
16.076923 -0.589744 -34177455889.440277
16.076923 -0.487179 -33354789925.313423
16.076923 -0.384615 -32530956783.864494
16.076923 -0.282051 -31704005206.252251
16.076923 -0.179487 -30871804653.633793
16.076923 -0.076923 -30031934399.815323
16.076923 0.025641 -29181658527.046768
16.076923 0.128205 -28317986667.158047
16.076923 0.230769 -27437797161.884277
16.076923 0.333333 -26537988909.904316
16.076923 0.435897 -25615632824.708572
16.076923 0.538462 -24668109674.898693
16.076923 0.641026 -23693239490.408726
16.076923 0.743590 -22689418275.846481
16.076923 0.846154 -21655773457.041077
16.076923 0.948718 -20592332840.935501
16.076923 1.051282 -19500186510.077888
16.076923 1.153846 -18381622918.523930
16.076923 1.256410 -17240241843.634869
16.076923 1.358974 -16081068309.553478
16.076923 1.461538 -14910684840.020994
16.076923 1.564103 -13737354508.599819
16.076923 1.666667 -12571048394.292526
16.076923 1.769231 -11423263349.822731
16.076923 1.871795 -10306551718.882568
16.076923 1.974359 -9233774169.371668
16.076923 2.076923 -8217181581.651070
16.076923 2.179487 -7267482777.214362
16.076923 2.282051 -6393049016.782315
16.076923 2.384615 -5599365218.291596
16.076923 2.487179 -4888787455.981279
16.076923 2.589744 -4260616301.977223
16.076923 2.692308 -3711446389.465848
16.076923 2.794872 -3235713033.853555
16.076923 2.897436 -2826342890.312031
16.076923 3.000000 -2475427095.103415
17.333333 -1.000000 -36839030830.766739
17.333333 -0.897436 -36006411927.303696
17.333333 -0.794872 -35180743195.450096
17.333333 -0.692308 -34359362010.109638
17.333333 -0.589744 -33539967641.445030
17.333333 -0.487179 -32720506798.140915
17.333333 -0.384615 -31898996044.426819
17.333333 -0.282051 -31073337268.535755
17.333333 -0.179487 -30241180738.991295
17.333333 -0.076923 -29399870896.722744
17.333333 0.025641 -28546481660.640057
17.333333 0.128205 -27677922088.926914
17.333333 0.230769 -26791079062.364830
17.333333 0.333333 -25882965017.351269
17.333333 0.435897 -24950853003.364346
17.333333 0.538462 -23992400638.228813
17.333333 0.641026 -23005778416.999672
17.333333 0.743590 -21989817557.750889
17.333333 0.846154 -20944177330.474789
17.333333 0.948718 -19869512598.204685
17.333333 1.051282 -18767616716.559425
17.333333 1.153846 -17641532258.270363
17.333333 1.256410 -16495649822.426344
17.333333 1.358974 -15335824190.912964
17.333333 1.461538 -14169506240.451546
17.333333 1.564103 -13005829036.023323
17.333333 1.666667 -11855538161.488016
17.333333 1.769231 -10730662206.086161
17.333333 1.871795 -9643889740.212524
17.333333 1.974359 -8607719246.970186
17.333333 2.076923 -7633523401.197381
17.333333 2.179487 -6730687155.400759
17.333333 2.282051 -5905949271.975631
17.333333 2.384615 -5163027253.850316
17.333333 2.487179 -4502554774.413979
17.333333 2.589744 -3922312097.079051
17.333333 2.692308 -3417686561.793499
17.333333 2.794872 -2982275293.105768
17.333333 2.897436 -2608544571.837997
17.333333 3.000000 -2288476030.336555
18.589744 -1.000000 -36241113492.651947
18.589744 -0.897436 -35414387281.807297
18.589744 -0.794872 -34593591862.875992
18.589744 -0.692308 -33776177729.192558
18.589744 -0.589744 -32959930074.210625
18.589744 -0.487179 -32142798988.156334
18.589744 -0.384615 -31322702517.822678
18.589744 -0.282051 -30497361884.880814
18.589744 -0.179487 -29664212753.347664
18.589744 -0.076923 -28820408571.095089
18.589744 0.025641 -27962903314.007305
18.589744 0.128205 -27088582172.532215
18.589744 0.230769 -26194405527.267223
18.589744 0.333333 -25277542990.836670
18.589744 0.435897 -24335493654.446346
18.589744 0.538462 -23366205844.582188
18.589744 0.641026 -22368214641.754429
18.589744 0.743590 -21340803831.187714
18.589744 0.846154 -20284177798.740105
18.589744 0.948718 -19199615286.760086
18.589744 1.051282 -18089586136.585316
18.589744 1.153846 -16957841098.762758
18.589744 1.256410 -15809507966.069515
18.589744 1.358974 -14651215323.743900
18.589744 1.461538 -13491213225.599121
18.589744 1.564103 -12339398376.102089
18.589744 1.666667 -11207126777.846790
18.589744 1.769231 -10106738217.073500
18.589744 1.871795 -9050809986.764793
18.589744 1.974359 -8051251121.089980
18.589744 2.076923 -7118395361.474281
18.589744 2.179487 -6260240836.278045
18.589744 2.282051 -5481939883.852665
18.589744 2.384615 -4785589954.364867
18.589744 2.487179 -4170327136.899219
18.589744 2.589744 -3632678747.115830
18.589744 2.692308 -3167097793.148274
18.589744 2.794872 -2766592572.404596
18.589744 2.897436 -2423376389.497020
18.589744 3.000000 -2129475168.236279
19.846154 -1.000000 -35694861535.303154
19.846154 -0.897436 -34873026847.852493
19.846154 -0.794872 -34056192215.453152
19.846154 -0.692308 -33241918186.283634
19.846154 -0.589744 -32428037469.093071
19.846154 -0.487179 -31612452295.772991
19.846154 -0.384615 -30792943082.564682
19.846154 -0.282051 -29967041459.408298
19.846154 -0.179487 -29131994999.297497
19.846154 -0.076923 -28284820175.484539
19.846154 0.025641 -27422416246.360401
19.846154 0.128205 -26541703838.397228
19.846154 0.230769 -25639759175.970253
19.846154 0.333333 -24713933043.454918
19.846154 0.435897 -23761963284.245449
19.846154 0.538462 -22782100275.988853
19.846154 0.641026 -21773259016.588158
19.846154 0.743590 -20735191306.073196
19.846154 0.846154 -19668651213.051247
19.846154 0.948718 -18575525377.848091
19.846154 1.051282 -17458923609.301476
19.846154 1.153846 -16323257633.379587
19.846154 1.256410 -15174344445.111069
19.846154 1.358974 -14019535580.487640
19.846154 1.461538 -12867809282.443176
19.846154 1.564103 -11729712333.167538
19.846154 1.666667 -10617044664.041607
19.846154 1.769231 -9542251556.549002
19.846154 1.871795 -8517589527.444745
19.846154 1.974359 -7554207604.855441
19.846154 2.076923 -6661303572.924519
19.846154 2.179487 -5845483383.078436
19.846154 2.282051 -5110399862.743238
19.846154 2.384615 -4456694879.327354
19.846154 2.487179 -3882222564.668838
19.846154 2.589744 -3382492202.325762
19.846154 2.692308 -2951248018.648953
19.846154 2.794872 -2581106012.590989
19.846154 2.897436 -2264182018.221515
19.846154 3.000000 -1992652341.269748
21.102564 -1.000000 -35192435110.952347
21.102564 -0.897436 -34374626173.348488
21.102564 -0.794872 -33560976021.574821
21.102564 -0.692308 -32749131907.700809
21.102564 -0.589744 -31936930029.358147
21.102564 -0.487179 -31122182868.373302
21.102564 -0.384615 -30302512920.539371
21.102564 -0.282051 -29475272870.006653
21.102564 -0.179487 -28637560789.461170
21.102564 -0.076923 -27786310273.806637
21.102564 0.025641 -26918419822.379482
21.102564 0.128205 -26030887167.538059
21.102564 0.230769 -25120929505.175449
21.102564 0.333333 -24186091490.130928
21.102564 0.435897 -23224358770.213882
21.102564 0.538462 -22234296247.583706
21.102564 0.641026 -21215214437.333382
21.102564 0.743590 -20167343462.676315
21.102564 0.846154 -19091981337.030262
21.102564 0.948718 -17991596425.140259
21.102564 1.051282 -16869898018.003784
21.102564 1.153846 -15731915329.156788
21.102564 1.256410 -14584113117.462656
21.102564 1.358974 -13434517421.371813
21.102564 1.461538 -12292759372.074209
21.102564 1.564103 -11169916539.706121
21.102564 1.666667 -10078069595.455070
21.102564 1.769231 -9029584433.462395
21.102564 1.871795 -8036226358.851283
21.102564 1.974359 -7108263972.350735
21.102564 2.076923 -6253712514.102441
21.102564 2.179487 -5477821095.315729
21.102564 2.282051 -4782853630.236620
21.102564 2.384615 -4168163725.483202
21.102564 2.487179 -3630521510.895370
21.102564 2.589744 -3164619902.641981
21.102564 2.692308 -2763678799.014373
21.102564 2.794872 -2420076056.009459
21.102564 2.897436 -2125945338.974799
21.102564 3.000000 -1873683702.205830
22.358974 -1.000000 -34727531253.482628
22.358974 -0.897436 -33913006080.402668
22.358974 -0.794872 -33101877500.030190
22.358974 -0.692308 -32291845465.602821
22.358974 -0.589744 -31480708249.982410
22.358974 -0.487179 -30666159700.821613
22.358974 -0.384615 -29845660861.215458
22.358974 -0.282051 -29016409149.667492
22.358974 -0.179487 -28175395811.914917
22.358974 -0.076923 -27319519680.014641
22.358974 0.025641 -26445719386.715954
22.358974 0.128205 -25551096656.476231
22.358974 0.230769 -24633023525.264263
22.358974 0.333333 -23689246251.672520
22.358974 0.435897 -22718007676.573196
22.358974 0.538462 -21718201164.440311
22.358974 0.641026 -20689546248.855064
22.358974 0.743590 -19632754314.756470
22.358974 0.846154 -18549651948.618355
22.358974 0.948718 -17443256854.331421
22.358974 1.051282 -16317838143.119873
22.358974 1.153846 -15179005026.158003
22.358974 1.256410 -14033833772.793917
22.358974 1.358974 -12890975947.865166
22.358974 1.461538 -11760634973.195377
22.358974 1.564103 -10654297032.226400
22.358974 1.666667 -9584168754.204823
22.358974 1.769231 -8562375960.294620
22.358974 1.871795 -7600059589.312667
22.358974 1.974359 -6706529858.077592
22.358974 2.076923 -5888611456.104987
22.358974 2.179487 -5150259287.469587
22.358974 2.282051 -4492470310.571770
22.358974 2.384615 -3913471136.735041
22.358974 2.487179 -3409124599.739714
22.358974 2.589744 -2973477991.687204
22.358974 2.692308 -2599376953.302299
22.358974 2.794872 -2279081538.649302
22.358974 2.897436 -2004827246.511939
22.358974 3.000000 -1769275714.386308
23.615385 -1.000000 -34295029117.568897
23.615385 -0.897436 -33483153820.079746
23.615385 -0.794872 -32673976579.532192
23.615385 -0.692308 -31865212864.850857
23.615385 -0.589744 -31054588974.073063
23.615385 -0.487179 -30239664604.587955
23.615385 -0.384615 -29417748768.548016
